state,FIPS,waterRightID,priorityDate,origWaterUse,waterUse,source,basinNum,CFS
California,06,13497,1/3/78,Stockwatering,livestock,SURFACE WATER,3310,0
California,06,37460,6/6/60,Stockwatering,livestock,SURFACE WATER,6532,0
California,06,18720,12/15/77,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,3499,8/22/57,Stockwatering,livestock,SURFACE WATER,6539,0.1
California,06,44741,4/23/08,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,19157,7/27/77,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,1246,5/31/67,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,34067,12/31/97,Stockwatering,livestock,SURFACE WATER,3310,0
California,06,44158,1/6/78,Stockwatering,livestock,SURFACE WATER,6532,0
California,06,7869,1/6/78,Stockwatering,livestock,SURFACE WATER,6532,0
California,06,10236,5/14/08,Stockwatering,livestock,SURFACE WATER,2206,0.0010057
California,06,23066,12/22/59,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,26160,12/28/79,Stockwatering,livestock,SURFACE WATER,3305,0
California,06,10864,12/22/05,Stockwatering,livestock,SURFACE WATER,1114,0
California,06,9395,12/29/77,Stockwatering,livestock,SURFACE WATER,5511,0
California,06,24741,1/11/78,Stockwatering,livestock,SURFACE WATER,3310,0
California,06,34220,7/21/97,Stockwatering,livestock,SURFACE WATER,3310,0
California,06,43781,3/13/67,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,58318,7/1/10,Stockwatering,livestock,SURFACE WATER,3310,0.17
California,06,32147,5/2/66,Stockwatering,livestock,SURFACE WATER,1115,0
California,06,45818,1/2/98,Stockwatering,livestock,SURFACE WATER,3310,0
California,06,21199,5/7/80,Stockwatering,livestock,SURFACE WATER,3310,0
California,06,45571,12/22/97,Stockwatering,livestock,SURFACE WATER,3310,0
California,06,24380,12/8/77,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,5021,11/19/97,Stockwatering,livestock,SURFACE WATER,5511,0
California,06,28320,7/21/97,Stockwatering,livestock,SURFACE WATER,3310,0
California,06,33607,1/25/99,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,31283,6/17/76,Stockwatering,livestock,SURFACE WATER,1115,0.044
California,06,18719,12/13/77,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,58326,7/1/10,Stockwatering,livestock,SURFACE WATER,3310,0.02
California,06,6981,8/16/77,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,17995,8/18/81,Stockwatering,livestock,SURFACE WATER,6539,0.00194951
California,06,28208,1/5/98,Stockwatering,livestock,SURFACE WATER,3310,0
California,06,38801,2/13/80,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,13115,7/19/89,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,25004,7/24/70,Stockwatering,livestock,SURFACE WATER,6532,0.1
California,06,36312,1/9/78,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,18109,11/18/63,Stockwatering,livestock,SURFACE WATER,3306,0
California,06,58332,7/6/10,Stockwatering,livestock,SURFACE WATER,3310,0.9
California,06,21849,4/12/06,Stockwatering,livestock,SURFACE WATER,3309,0
California,06,10132,9/23/77,Stockwatering,livestock,SURFACE WATER,6532,0.006684034
California,06,27107,2/13/14,Stockwatering,livestock,SURFACE WATER,6539,0.67
California,06,12080,2/2/56,Stockwatering,livestock,SURFACE WATER,3306,0
California,06,63226,7/2/14,Stockwatering,livestock,SURFACE WATER,3310,0.008377315
California,06,10499,12/11/84,Stockwatering,livestock,SURFACE WATER,7554,0.014706421
California,06,3655,12/27/77,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,21128,4/18/90,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,43709,4/30/56,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,26198,6/25/56,Stockwatering,livestock,SURFACE WATER,6532,0
California,06,4914,2/25/87,Stockwatering,livestock,SURFACE WATER,3310,0.017947868
California,06,28518,1/20/98,Stockwatering,livestock,SURFACE WATER,6532,0
California,06,35356,1/26/90,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,38050,12/22/77,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,1109,12/29/76,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,55806,8/30/10,Stockwatering,livestock,SURFACE WATER,6532,6
California,06,58368,6/30/12,Stockwatering,livestock,SURFACE WATER,6532,20
California,06,3167,3/20/19,Stockwatering,livestock,SURFACE WATER,5521,0.25
California,06,41800,2/14/90,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,19033,1/4/78,Stockwatering,livestock,SURFACE WATER,5561,0
California,06,59976,9/30/16,Stockwatering,livestock,SURFACE WATER,1115,0.002088761
California,06,32463,1/6/78,Stockwatering,livestock,SURFACE WATER,3310,0
California,06,26818,3/2/76,Stockwatering,livestock,SURFACE WATER,5511,0
California,06,18678,2/13/80,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,26188,3/27/56,Stockwatering,livestock,SURFACE WATER,1114,0.074
California,06,6899,12/29/76,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,22377,12/31/97,Stockwatering,livestock,SURFACE WATER,3310,0
California,06,5281,12/31/97,Stockwatering,livestock,SURFACE WATER,3310,0
California,06,14798,11/7/63,Stockwatering,livestock,SURFACE WATER,6532,0
California,06,24747,1/10/78,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,44160,1/3/78,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,23388,2/20/57,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,10330,5/24/57,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,20542,7/13/56,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,4679,12/11/84,Stockwatering,livestock,SURFACE WATER,7554,0.013368067
California,06,13559,8/4/77,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,32553,12/23/77,Stockwatering,livestock,SURFACE WATER,3310,0
California,06,74061,5/13/19,Stockwatering,livestock,SURFACE WATER,6532,4.64169e-09
California,06,32028,11/30/55,Stockwatering,livestock,SURFACE WATER,3305,0
California,06,17069,10/23/97,Stockwatering,livestock,SURFACE WATER,5521,0
California,06,40322,12/3/57,Stockwatering,livestock,SURFACE WATER,6539,0.003403906
